year_week,year,week,skill,vacancy_count,avg_salary,unique_cities,unique_employers,has_salary_ratio,vacancy_score,salary_score,employer_score,geo_score,growth_score,competition_score,demand_index,demand_level,month,quarter,skill_encoded,vacancy_count_lag1,vacancy_count_lag2,vacancy_count_lag3,vacancy_count_lag4,vacancy_count_rolling_2,vacancy_count_rolling_4,vacancy_count_rolling_8,skill_avg_vacancies,skill_std_vacancies,skill_max_vacancies,skill_min_vacancies,skill_avg_salary,skill_avg_employers,vacancy_growth,is_growing
2025_W51,2025,51,c++,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,13,4,5,2.0,2.0,0.0,0.0,1.5,1.6666666666666667,1.6666666666666667,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,-0.5,0
2025_W52,2025,52,c++,4,0.0,3,4,0.0,0.06976744186046512,0.5,0.4279054192619903,0.3333333333333333,1.0,0.657142857142857,0.40916366449505714,3,14,5,5,1.0,2.0,2.0,0.0,2.5,2.25,2.25,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,3.0,1
2026_W01,2026,1,c++,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.2,0.7857142857142857,0.2623258646548456,0,1,1,5,4.0,1.0,2.0,2.0,2.5,2.0,2.0,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,-0.75,0
2026_W03,2026,3,c++,2,300000.0,2,2,0.5,0.023255813953488372,0.3333325925942387,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.3027743194617534,1,1,1,5,1.0,4.0,1.0,2.0,1.5,2.0,2.0,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,1.0,1
2026_W05,2026,5,c++,1,300000.0,1,1,1.0,0.0,0.3333325925942387,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.23399234613673864,0,2,1,5,2.0,1.0,4.0,1.0,1.5,2.0,1.8571428571428572,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,-0.5,0
2026_W06,2026,6,c++,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,2,1,5,1.0,2.0,1.0,4.0,1.0,1.25,1.75,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.0,0
2026_W07,2026,7,c++,8,343750.0,3,6,0.5,0.16279069767441862,0.3819435956808985,0.5173641628202729,0.3333333333333333,1.0,0.510204081632653,0.4062814741421898,3,2,1,5,1.0,1.0,2.0,1.0,4.5,3.0,2.5,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,7.0,1
2026_W08,2026,8,c++,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.1111111111111111,0.7857142857142857,0.2534369757659567,0,3,1,5,8.0,1.0,1.0,2.0,4.5,2.75,2.375,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,-0.875,0
2026_W09,2026,9,c++,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.34444117131319374,2,3,1,5,1.0,8.0,1.0,1.0,1.5,3.0,2.5,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,1.0,1
2026_W10,2026,10,c++,2,350000.0,2,2,1.0,0.023255813953488372,0.38888802469327843,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.2916631774865134,0,3,1,5,2.0,1.0,8.0,1.0,2.0,3.25,2.25,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.0,0
2026_W11,2026,11,c++,3,0.0,1,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.1111111111111111,0.6666666666666666,0.6785714285714286,0.3398750589516255,2,3,1,5,2.0,2.0,1.0,8.0,2.5,2.0,2.5,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.5,1
2026_W12,2026,12,c++,3,0.0,2,2,0.0,0.046511627906976744,0.5,0.29209088984235726,0.2222222222222222,0.5,0.5714285714285714,0.31213220121352603,1,4,1,5,3.0,2.0,2.0,1.0,3.0,2.5,2.625,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.0,0
2026_W13,2026,13,c++,3,300000.0,2,3,0.3333333333333333,0.046511627906976744,0.3333325925942387,0.36857766629741234,0.2222222222222222,0.5,0.6785714285714286,0.2926526515446296,1,4,2,5,3.0,3.0,2.0,2.0,3.0,2.75,2.875,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.0,0
2026_W14,2026,14,c++,2,300000.0,2,2,0.5,0.023255813953488372,0.3333325925942387,0.29209088984235726,0.2222222222222222,0.375,0.7142857142857142,0.2652743194617534,0,4,2,5,3.0,3.0,3.0,2.0,2.5,2.75,3.0,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,-0.33333333333333337,0
2026_W15,2026,15,c++,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3194411713131937,1,4,2,5,2.0,3.0,3.0,3.0,2.0,2.5,2.25,2.3529411764705883,1.6934128435864448,8,1,311718.75,2.176470588235294,0.0,0
2025_W01,2025,1,django,3,250000.0,1,2,0.3333333333333333,0.046511627906976744,0.2777771604951989,0.29209088984235726,0.1111111111111111,0.5,0.5714285714285714,0.24546538022621459,0,1,1,6,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.0,0
2025_W46,2025,46,django,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.375,0.7142857142857142,0.29583006020208263,1,12,4,6,3.0,0.0,0.0,0.0,2.5,2.5,2.5,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.33333333333333337,0
2025_W47,2025,47,django,5,1166666.6666666667,3,4,0.6,0.09302325581395349,1.0,0.4279054192619903,0.3333333333333333,1.0,0.5714285714285714,0.5325689801096751,4,12,4,6,2.0,3.0,0.0,0.0,3.5,3.3333333333333335,3.3333333333333335,3.625,1.7398775569112552,7,1,543921.568627451,3.25,1.5,1
2025_W48,2025,48,django,4,0.0,2,4,0.0,0.06976744186046512,0.5,0.4279054192619903,0.2222222222222222,0.4166666666666667,0.657142857142857,0.33971922005061267,2,13,4,6,5.0,2.0,3.0,0.0,4.5,3.5,3.5,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.19999999999999996,0
2025_W49,2025,49,django,6,447500.0,4,6,0.3333333333333333,0.11627906976744186,0.49722111728640606,0.5173641628202729,0.4444444444444444,0.7,0.6326530612244898,0.4145033752417685,3,13,4,6,4.0,5.0,2.0,3.0,5.0,4.25,4.0,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.5,1
2025_W50,2025,50,django,4,0.0,2,3,0.0,0.06976744186046512,0.5,0.36857766629741234,0.2222222222222222,0.35714285714285715,0.5714285714285714,0.3162962475821165,1,13,4,6,6.0,4.0,5.0,2.0,5.0,4.75,4.0,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.33333333333333337,0
2025_W51,2025,51,django,1,900000.0,1,1,1.0,0.0,0.999997777782716,0.18428883314870617,0.1111111111111111,0.2,0.7857142857142857,0.38732530910052465,3,13,4,6,4.0,6.0,4.0,5.0,2.5,3.75,3.5714285714285716,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.75,0
2025_W52,2025,52,django,2,400000.0,1,2,0.5,0.023255813953488372,0.4444434567923182,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.3194409244001622,1,14,5,6,1.0,4.0,6.0,4.0,1.5,3.25,3.375,3.625,1.7398775569112552,7,1,543921.568627451,3.25,1.0,1
2026_W01,2026,1,django,2,500000.0,2,2,0.5,0.023255813953488372,0.5555543209903978,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.33332975156079325,2,1,1,6,2.0,1.0,4.0,6.0,2.0,2.25,3.25,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.0,0
2026_W02,2026,2,django,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3194411713131937,1,1,1,6,2.0,2.0,1.0,4.0,2.0,1.75,3.25,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.0,0
2026_W03,2026,3,django,6,710000.0,2,6,0.3333333333333333,0.11627906976744186,0.7888871358063648,0.5173641628202729,0.2222222222222222,1.0,0.6326530612244898,0.4951976576495358,4,1,1,6,2.0,2.0,2.0,1.0,4.0,3.0,3.375,3.625,1.7398775569112552,7,1,543921.568627451,3.25,2.0,1
2026_W04,2026,4,django,2,225000.0,1,2,0.5,0.023255813953488372,0.249999444445679,0.29209088984235726,0.1111111111111111,0.2142857142857143,0.7142857142857142,0.21725849274207382,0,2,1,6,6.0,2.0,2.0,2.0,4.0,3.0,3.125,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.6666666666666667,0
2026_W05,2026,5,django,6,310000.0,1,4,0.3333333333333333,0.11627906976744186,0.34444367901404666,0.4279054192619903,0.1111111111111111,1.0,0.48571428571428565,0.34486299325558245,2,2,1,6,2.0,6.0,2.0,2.0,4.0,4.0,3.125,3.625,1.7398775569112552,7,1,543921.568627451,3.25,2.0,1
2026_W06,2026,6,django,4,460000.0,2,4,0.5,0.06976744186046512,0.511109975311166,0.4279054192619903,0.2222222222222222,0.35714285714285715,0.657142857142857,0.33654433292602326,2,2,1,6,6.0,2.0,6.0,2.0,5.0,4.5,3.125,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.33333333333333337,0
2026_W07,2026,7,django,5,0.0,3,4,0.0,0.09302325581395349,0.5,0.4279054192619903,0.3333333333333333,0.6,0.5714285714285714,0.3675689801096751,2,2,1,6,4.0,6.0,2.0,6.0,4.5,4.25,3.625,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.25,1
2026_W08,2026,8,django,4,845000.0,4,4,0.5,0.06976744186046512,0.9388868024737723,0.4279054192619903,0.4444444444444444,0.4166666666666667,0.657142857142857,0.47166314289127803,4,3,1,6,5.0,4.0,6.0,2.0,4.5,4.75,3.875,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.19999999999999996,0
2026_W09,2026,9,django,7,0.0,4,5,0.0,0.13953488372093023,0.5,0.4763797229910634,0.4444444444444444,0.8,0.4999999999999999,0.412761868009383,3,3,1,6,4.0,5.0,4.0,6.0,5.5,5.0,4.5,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.75,1
2026_W10,2026,10,django,4,900000.0,2,3,0.25,0.06976744186046512,0.999997777782716,0.36857766629741234,0.2222222222222222,0.3125,0.5714285714285714,0.43683140631350975,3,3,1,6,7.0,4.0,5.0,4.0,5.5,5.0,4.75,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.4285714285714286,0
2026_W11,2026,11,django,3,520000.0,2,3,0.3333333333333333,0.046511627906976744,0.5777764938300137,0.36857766629741234,0.2222222222222222,0.4,0.6785714285714286,0.3437636268535734,2,3,1,6,4.0,7.0,4.0,5.0,3.5,4.5,4.375,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.25,0
2026_W12,2026,12,django,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.25,0.7857142857142857,0.2673258646548456,0,4,1,6,3.0,4.0,7.0,4.0,2.0,3.75,4.25,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.6666666666666667,0
2026_W13,2026,13,django,2,737500.0,2,2,1.0,0.023255813953488372,0.8194426234608367,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.4243018271784029,3,4,2,6,1.0,3.0,4.0,7.0,1.5,2.5,3.75,3.625,1.7398775569112552,7,1,543921.568627451,3.25,1.0,1
2026_W14,2026,14,django,3,250000.0,3,3,0.3333333333333333,0.046511627906976744,0.2777771604951989,0.36857766629741234,0.3333333333333333,0.6666666666666666,0.6785714285714286,0.3065415712976475,1,4,2,6,2.0,1.0,3.0,4.0,2.5,2.25,3.625,3.625,1.7398775569112552,7,1,543921.568627451,3.25,0.5,1
2026_W15,2026,15,django,6,225000.0,2,6,0.16666666666666666,0.11627906976744186,0.249999444445679,0.5173641628202729,0.2222222222222222,0.875,0.6326530612244898,0.3479757348093645,2,4,2,6,3.0,2.0,1.0,3.0,4.5,3.0,3.75,3.625,1.7398775569112552,7,1,543921.568627451,3.25,1.0,1
2026_W16,2026,16,django,3,400000.0,1,3,0.3333333333333333,0.046511627906976744,0.4444434567923182,0.36857766629741234,0.1111111111111111,0.2857142857142857,0.6785714285714286,0.28789068505446697,0,5,2,6,6.0,3.0,2.0,1.0,4.5,3.5,3.625,3.625,1.7398775569112552,7,1,543921.568627451,3.25,-0.5,0
2025_W01,2025,1,docker,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,1,1,7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.0,0
2025_W46,2025,46,docker,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.34444117131319374,2,12,4,7,1.0,0.0,0.0,0.0,1.5,1.5,1.5,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,1.0,1
2025_W47,2025,47,docker,6,1300000.0,2,6,0.3333333333333333,0.11627906976744186,1.0,0.5173641628202729,0.2222222222222222,1.0,0.6326530612244898,0.5479758736979446,4,12,4,7,2.0,1.0,0.0,0.0,4.0,3.0,3.0,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,2.0,1
2025_W48,2025,48,docker,16,1010000.0,2,14,0.3125,0.3488372093023256,1.0,0.7199963091043476,0.2222222222222222,1.0,0.5428571428571428,0.6391585456642863,4,13,4,7,6.0,2.0,1.0,0.0,11.0,6.25,6.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,1.6666666666666665,1
2025_W49,2025,49,docker,8,600000.0,4,7,0.25,0.16279069767441862,0.6666651851884774,0.5528664994461185,0.4444444444444444,0.2647058823529412,0.5714285714285714,0.42649137033895845,3,13,4,7,16.0,6.0,2.0,1.0,12.0,8.0,6.6,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.5,0
2025_W50,2025,50,docker,3,0.0,2,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.2222222222222222,0.2222222222222222,0.6785714285714286,0.3065417256182922,1,13,4,7,8.0,16.0,6.0,2.0,5.5,8.25,6.0,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.625,0
2025_W51,2025,51,docker,1,900000.0,1,1,1.0,0.0,0.999997777782716,0.18428883314870617,0.1111111111111111,0.25,0.7857142857142857,0.39232530910052466,3,13,4,7,3.0,8.0,16.0,6.0,2.0,7.0,5.285714285714286,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.6666666666666667,0
2025_W52,2025,52,docker,6,775000.0,3,6,0.6666666666666666,0.11627906976744186,0.8611091975351166,0.5173641628202729,0.3333333333333333,1.0,0.6326530612244898,0.524364284192835,4,14,5,7,1.0,3.0,8.0,16.0,3.5,4.5,5.375,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,5.0,1
2026_W01,2026,1,docker,8,1275000.0,2,8,0.25,0.16279069767441862,1.0,0.5841817796847145,0.2222222222222222,0.6428571428571428,0.6190476190476191,0.5348771746677312,4,1,1,7,6.0,1.0,3.0,8.0,7.0,4.5,6.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.33333333333333326,1
2026_W02,2026,2,docker,5,850000.0,2,5,0.2,0.09302325581395349,0.9444423456836762,0.4763797229910634,0.2222222222222222,0.33333333333333337,0.6428571428571428,0.4553157914550344,3,1,1,7,8.0,6.0,1.0,3.0,6.5,5.0,6.625,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.375,0
2026_W03,2026,3,docker,7,850000.0,3,6,0.5714285714285714,0.13953488372093023,0.9444423456836762,0.5173641628202729,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.5127185331030962,4,1,1,7,5.0,8.0,6.0,1.0,6.0,6.5,6.75,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.3999999999999999,1
2026_W04,2026,4,docker,5,0.0,2,5,0.0,0.09302325581395349,0.5,0.4763797229910634,0.2222222222222222,0.375,0.6428571428571428,0.3483718717007821,2,2,1,7,7.0,5.0,8.0,6.0,6.0,6.25,5.375,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.2857142857142857,0
2026_W05,2026,5,docker,4,0.0,3,4,0.0,0.06976744186046512,0.5,0.4279054192619903,0.3333333333333333,0.4166666666666667,0.657142857142857,0.3508303311617238,2,2,1,7,5.0,7.0,5.0,8.0,4.5,5.25,4.875,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.19999999999999996,0
2026_W06,2026,6,docker,9,1200000.0,3,8,0.1111111111111111,0.18604651162790697,1.0,0.5841817796847145,0.3333333333333333,1.0,0.5714285714285714,0.5839174109172698,4,2,1,7,4.0,5.0,7.0,5.0,6.5,6.25,5.625,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,1.25,1
2026_W07,2026,7,docker,8,485000.0,3,7,0.125,0.16279069767441862,0.5388876913606858,0.5528664994461185,0.3333333333333333,0.45,0.5714285714285714,0.4019652975356053,3,2,1,7,9.0,4.0,5.0,7.0,8.5,6.5,6.5,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.11111111111111116,0
2026_W08,2026,8,docker,9,1225000.0,3,9,0.2222222222222222,0.18604651162790697,1.0,0.6121942524106966,0.3333333333333333,0.5555555555555556,0.6142857142857142,0.5479605516674368,4,3,1,7,8.0,9.0,4.0,5.0,8.5,7.5,6.875,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.125,1
2026_W09,2026,9,docker,11,1275000.0,5,8,0.18181818181818182,0.23255813953488372,1.0,0.5841817796847145,0.5555555555555556,0.6,0.47619047619047605,0.5705693119877754,4,3,1,7,9.0,8.0,9.0,4.0,10.0,9.25,7.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.22222222222222232,1
2026_W10,2026,10,docker,4,1350000.0,2,4,0.25,0.06976744186046512,1.0,0.4279054192619903,0.2222222222222222,0.20833333333333331,0.657142857142857,0.4438858867172793,3,3,1,7,11.0,9.0,8.0,9.0,7.5,8.0,7.125,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.6363636363636364,0
2026_W11,2026,11,docker,7,212500.0,5,6,0.2857142857142857,0.13953488372093023,0.23611058642091906,0.5173641628202729,0.5555555555555556,0.8,0.5714285714285714,0.37119114884296245,2,3,1,7,4.0,11.0,9.0,8.0,5.5,7.75,7.125,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.75,1
2026_W12,2026,12,docker,6,900000.0,2,6,0.5,0.11627906976744186,0.999997777782716,0.5173641628202729,0.2222222222222222,0.4375,0.6326530612244898,0.49172531814362375,4,4,1,7,7.0,4.0,11.0,9.0,6.5,7.0,7.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.1428571428571429,0
2026_W13,2026,13,docker,5,1250000.0,3,5,0.2,0.09302325581395349,1.0,0.4763797229910634,0.3333333333333333,0.4285714285714286,0.6428571428571428,0.48984012566903606,4,4,2,7,6.0,7.0,4.0,11.0,5.5,5.5,7.375,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.16666666666666663,0
2026_W14,2026,14,docker,8,900000.0,4,8,0.375,0.16279069767441862,0.999997777782716,0.5841817796847145,0.4444444444444444,0.75,0.6190476190476191,0.5678131270499182,4,4,2,7,5.0,6.0,7.0,4.0,6.5,6.5,7.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.6000000000000001,1
2026_W15,2026,15,docker,8,437500.0,3,8,0.25,0.16279069767441862,0.4861100308665981,0.5841817796847145,0.3333333333333333,0.5,0.6190476190476191,0.4032300792097775,3,4,2,7,8.0,5.0,6.0,7.0,8.0,6.75,7.25,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,0.0,0
2026_W16,2026,16,docker,4,195000.0,2,4,0.5,0.06976744186046512,0.21666618518625513,0.4279054192619903,0.2222222222222222,0.2777777777777778,0.657142857142857,0.2549968774582876,0,5,2,7,8.0,8.0,5.0,6.0,6.0,6.25,6.625,6.291666666666667,3.316351671007932,16,1,894210.5263157894,5.875,-0.5,0
2025_W01,2025,1,excel,4,287500.0,3,4,1.0,0.06976744186046512,0.3194437345694787,0.4279054192619903,0.3333333333333333,0.5,0.657142857142857,0.3140245981374268,1,1,1,8,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.0,0
2025_W46,2025,46,excel,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.2,0.7857142857142857,0.2623258646548456,0,12,4,8,4.0,0.0,0.0,0.0,2.5,2.5,2.5,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.75,0
2025_W47,2025,47,excel,5,383333.3333333333,1,5,0.6,0.09302325581395349,0.42592497942597163,0.4763797229910634,0.1111111111111111,1.0,0.6428571428571428,0.3812420054461638,2,12,4,8,1.0,4.0,0.0,0.0,3.0,3.3333333333333335,3.3333333333333335,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,4.0,1
2025_W48,2025,48,excel,2,275000.0,1,2,0.5,0.023255813953488372,0.3055548765447188,0.29209088984235726,0.1111111111111111,0.25,0.7142857142857142,0.23471877933826232,0,13,4,8,5.0,1.0,4.0,0.0,3.5,3.0,3.0,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.6,0
2025_W49,2025,49,excel,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.5,0.7142857142857142,0.30833006020208265,1,13,4,8,2.0,5.0,1.0,4.0,2.0,2.5,2.8,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.0,0
2025_W50,2025,50,excel,8,275000.0,3,7,0.375,0.16279069767441862,0.3055548765447188,0.5528664994461185,0.3333333333333333,1.0,0.5714285714285714,0.3986320938316136,3,13,4,8,2.0,2.0,5.0,1.0,5.0,4.25,3.6666666666666665,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,3.0,1
2025_W51,2025,51,excel,1,150000.0,1,1,1.0,0.0,0.16666629629711935,0.18428883314870617,0.1111111111111111,0.1111111111111111,0.7857142857142857,0.17010354984023657,0,13,4,8,8.0,2.0,2.0,5.0,4.5,3.25,3.2857142857142856,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.875,0
2025_W52,2025,52,excel,5,616666.6666666666,2,4,0.6,0.09302325581395349,0.6851836625548239,0.4279054192619903,0.2222222222222222,1.0,0.5714285714285714,0.4427537846372699,3,14,5,8,1.0,8.0,2.0,2.0,3.0,4.0,3.5,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,4.0,1
2026_W01,2026,1,excel,5,425000.0,2,5,1.0,0.09302325581395349,0.4722211728418381,0.4763797229910634,0.2222222222222222,0.5,0.6428571428571428,0.3539271649112416,2,1,1,8,5.0,1.0,8.0,2.0,5.0,4.75,3.625,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.0,0
2026_W02,2026,2,excel,4,177500.0,2,4,0.5,0.06976744186046512,0.1972217839515912,0.4279054192619903,0.2222222222222222,0.4166666666666667,0.657142857142857,0.2640246660385105,0,1,1,8,5.0,5.0,1.0,8.0,4.5,3.75,4.0,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.19999999999999996,0
2026_W03,2026,3,excel,5,366666.6666666667,2,5,0.6,0.09302325581395349,0.4074065020596251,0.4763797229910634,0.2222222222222222,0.6,0.6428571428571428,0.3477234972156883,2,1,1,8,4.0,5.0,5.0,1.0,4.5,4.75,4.0,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.25,1
2026_W04,2026,4,excel,6,312500.0,1,5,0.3333333333333333,0.11627906976744186,0.3472214506189986,0.4763797229910634,0.1111111111111111,0.5833333333333334,0.5714285714285714,0.3197333436209433,1,2,1,8,5.0,4.0,5.0,5.0,5.5,5.0,4.5,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.19999999999999996,1
2026_W05,2026,5,excel,3,150000.0,3,3,0.3333333333333333,0.046511627906976744,0.16666629629711935,0.36857766629741234,0.3333333333333333,0.2857142857142857,0.6785714285714286,0.24066861715288948,0,2,1,8,6.0,5.0,4.0,5.0,4.5,4.5,4.625,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.5,0
2026_W06,2026,6,excel,5,200000.0,3,5,0.2,0.09302325581395349,0.2222217283961591,0.4763797229910634,0.3333333333333333,0.75,0.6428571428571428,0.32753841491093294,2,2,1,8,3.0,6.0,5.0,4.0,4.0,4.75,4.25,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.6666666666666667,1
2026_W07,2026,7,excel,4,287500.0,3,4,0.5,0.06976744186046512,0.3194437345694787,0.4279054192619903,0.3333333333333333,0.4166666666666667,0.657142857142857,0.3056912648040935,1,2,1,8,5.0,3.0,6.0,5.0,4.5,4.5,4.625,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.19999999999999996,0
2026_W08,2026,8,excel,2,350000.0,1,2,0.5,0.023255813953488372,0.38888802469327843,0.29209088984235726,0.1111111111111111,0.3,0.7142857142857142,0.26055206637540224,0,3,1,8,4.0,5.0,3.0,6.0,3.0,3.5,4.25,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.5,0
2026_W09,2026,9,excel,3,0.0,2,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.2222222222222222,0.6666666666666666,0.6785714285714286,0.3509861700627367,2,3,1,8,2.0,4.0,5.0,3.0,2.5,3.5,4.0,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,0.5,1
2026_W10,2026,10,excel,6,325000.0,2,6,0.3333333333333333,0.11627906976744186,0.3611103086437586,0.5173641628202729,0.2222222222222222,0.875,0.6326530612244898,0.37575345085888434,2,3,1,8,3.0,2.0,4.0,5.0,4.5,3.75,4.25,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,1.0,1
2026_W11,2026,11,excel,2,175000.0,2,2,1.0,0.023255813953488372,0.19444401234663922,0.29209088984235726,0.2222222222222222,0.2142857142857143,0.7142857142857142,0.214480745828425,0,3,1,8,6.0,3.0,2.0,4.0,4.0,3.25,3.875,3.739130434782609,1.8394018618796073,8,1,298815.7894736842,3.608695652173913,-0.6666666666666667,0
